chapter_idx,chapter_title,event_idx,word_count,prefix-probing_rougeL,simple_agent_extraction_rougeL,simple_agent_extraction_refined_best_rougeL,simple_agent_extraction_refined_first_rougeL,prefix-probing_weighted_rougeL,simple_agent_extraction_weighted_rougeL,simple_agent_extraction_refined_best_weighted_rougeL,simple_agent_extraction_refined_first_weighted_rougeL
8,Chapter 8,3,309,0.13653136531365315,0.41697416974169743,0.5313653136531366,0.46494464944649444,0.0005578530119524876,0.0017037132527197593,0.002171103614085357,0.0018997156623246868
8,Chapter 8,4,292,0.216,0.36,0.46,0.396,0.0008339988892708857,0.0013899981487848093,0.0017761087456694786,0.0015289979636632905
8,Chapter 8,5,145,0.13740458015267176,0.5267175572519084,0.6335877862595419,0.5801526717557252,0.0002634499262441145,0.0010098913839357722,0.001214796882125639,0.0011123441330307057
9,Chapter 9,0,264,0.15126050420168066,0.42436974789915966,0.42436974789915966,0.42436974789915966,0.0005280296870024026,0.0014814166218678516,0.0014814166218678516,0.0014814166218678516
9,Chapter 9,1,211,0.12234042553191489,0.4946808510638298,0.6063829787234043,0.5,0.00034133538448726685,0.001380182206839818,0.0016918362535455836,0.001395022875730569
9,Chapter 9,2,177,0.14838709677419354,0.36129032258064514,0.5806451612903226,0.41935483870967744,0.0003472947945023174,0.0008455873257447728,0.0013589796306612422,0.0009814852888108971
9,Chapter 9,3,199,0.13013698630136986,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.00034243858294730125,0.0010453388321549194,0.0010453388321549194,0.0010453388321549194
9,Chapter 9,4,193,0.23255813953488372,0.38953488372093026,0.6162790697674418,0.436046511627907,0.000593495899958117,0.000994105632429846,0.00157276413488901,0.0011128048124214693
9,Chapter 9,5,277,0.321285140562249,0.40160642570281124,0.42971887550200805,0.42971887550200805,0.0011767908382797315,0.0014709885478496644,0.0015739577461991408,0.0015739577461991408
9,Chapter 9,6,484,0.18138424821002386,0.28162291169451076,0.38902147971360385,0.3269689737470167,0.001160843838542982,0.0018023628019483142,0.002489704548454027,0.0020925737615840596
10,Chapter 10,0,391,0.17663817663817663,0.16524216524216523,0.35327635327635326,0.24216524216524216,0.000913251091761128,0.0008543316664862164,0.001826502183522256,0.001252037787091869
10,Chapter 10,1,335,0.20640569395017794,0.25622775800711745,0.35587188612099646,0.298932384341637,0.0009143139591319071,0.0011350104320258156,0.0015764033778136331,0.0013241788373634517
10,Chapter 10,2,409,0.14887640449438203,0.1853932584269663,0.4297752808988764,0.28651685393258425,0.0008051523211356179,0.0010026425131122792,0.0023243076440330104,0.0015495384293553402
10,Chapter 10,3,456,0.14950980392156862,0.2549019607843137,0.34558823529411764,0.30392156862745096,0.0009014951285038914,0.0015369753010558147,0.002083783821623749,0.0018325474743357791
10,Chapter 10,4,459,0.13675213675213677,0.27635327635327633,0.31339031339031337,0.2962962962962963,0.0008299953821335358,0.0016772823347281866,0.001902072750722686,0.001798323327955994
10,Chapter 10,5,752,0.15421303656597773,0.22416534181240064,0.22416534181240064,0.22416534181240064,0.0015334435709625693,0.002229026221708477,0.002229026221708477,0.002229026221708477
10,Chapter 10,6,210,0.11229946524064172,0.32620320855614976,0.5294117647058824,0.45989304812834225,0.0003118357139149864,0.0009058085023244843,0.0014700826513135072,0.0012770414950804205
11,Chapter 11,0,270,0.2384937238493724,0.3682008368200837,0.5857740585774058,0.401673640167364,0.0008514704657039979,0.0013145508944202074,0.0020913309683957843,0.0014340555211856806
11,Chapter 11,1,98,0.10126582278481013,0.6455696202531646,0.759493670886076,0.759493670886076,0.00013122538059544855,0.0008365618012959845,0.0009841903544658642,0.0009841903544658642
11,Chapter 11,2,279,0.12653061224489795,0.3183673469387755,0.6816326530612244,0.5142857142857142,0.00046679767297393127,0.0011745231771602142,0.0025146842382789206,0.001897306670797269
11,Chapter 11,3,218,0.17435897435897435,0.4358974358974359,0.5897435897435898,0.49743589743589745,0.0005026083147364189,0.001256520786841047,0.0016999987116084756,0.0014339119567480184
11,Chapter 11,4,208,0.266304347826087,0.4891304347826087,0.7391304347826086,0.6195652173913043,0.0007324373145191613,0.0013452930266678472,0.0020328872402980798,0.001704037833779273
11,Chapter 11,5,205,0.16470588235294117,0.3588235294117647,0.40588235294117647,0.40588235294117647,0.00044646954595447256,0.0009726657965436724,0.001100228523959236,0.001100228523959236
11,Chapter 11,6,496,0.19523809523809524,0.3357142857142857,0.5738095238095238,0.4095238095238095,0.0012804868066286098,0.002201812679690658,0.0037633819560670113,0.0026858991553673273
11,Chapter 11,7,617,0.18699186991869918,0.3150406504065041,0.3353658536585366,0.3231707317073171,0.0015255862235188612,0.002570281137450256,0.0027361057269631754,0.0026366109732554235
11,Chapter 11,8,110,0.0975609756097561,0.7073170731707317,0.7073170731707317,0.7073170731707317,0.00014190499718447585,0.0010288112295874499,0.0010288112295874499,0.0010288112295874499
12,Chapter 12,0,442,0.1671309192200557,0.27298050139275765,0.38440111420612816,0.31197771587743733,0.0009768051502825038,0.0015954484121280892,0.0022466518456497587,0.0018233696138606735
12,Chapter 12,1,467,0.19554455445544555,0.21534653465346534,0.37376237623762376,0.26732673267326734,0.0012075120584282267,0.0013297917605475408,0.0023080293775020536,0.0016507759786107403
12,Chapter 12,2,516,0.16071428571428573,0.3013392857142857,0.3482142857142857,0.3392857142857143,0.0010965616511328304,0.002056053095874057,0.0023758835774544654,0.002314963485724864
12,Chapter 12,3,238,0.17525773195876287,0.37628865979381443,0.4536082474226804,0.422680412371134,0.0005515476186256785,0.0011842051811668981,0.001427535012913521,0.001330203080214872
12,Chapter 12,4,323,0.14869888475836432,0.31970260223048325,0.5762081784386617,0.34572490706319703,0.0006350955990922655,0.0013654555380483706,0.0024609954464825286,0.0014765972678895175
12,Chapter 12,5,317,0.13805970149253732,0.3619402985074627,0.4626865671641791,0.43283582089552236,0.0005787021047408871,0.0015171379502666499,0.0019394340807532434,0.0018143093013498082
12,Chapter 12,6,129,0.14414414414414414,0.5135135135135135,0.6126126126126126,0.5855855855855856,0.00024587568553929325,0.0008759321297337324,0.0010449716635419963,0.0009988699725033791
